anio_denuncia,generico,subgenerico,cantidad,ubigeo_pjfs,dpto_pjfs
2019,contra la libertad,violacion del secreto de las comunicac.,2,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",4,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",37,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",12,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",5,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,20101,ancash
2019,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",10,20101,ancash
2019,contra la seguridad publica,contra la seguridad publica (sin especificar delito subgenérico),7,20101,ancash
2019,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",2,20101,ancash
2019,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",7,20101,ancash
2019,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",1,20101,ancash
2019,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",2,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,9,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,644,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,1,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,1,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,3,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,20,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,5,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,4,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,2,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,4,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,6,20101,ancash
2019,contra la seguridad publica,delito de peligro comun,88,20101,ancash
2019,contra la tranquilidad publica,contra la tranquilidad publica (sin especificar delito subgenérico),1,20101,ancash
2019,contra la tranquilidad publica,decreto ley 25475 (terrorismo),1,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,6,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,3,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,2,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,4,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,2,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,1,20101,ancash
2019,contra la tranquilidad publica,delitos contra la paz publica,2,20101,ancash
2019,contra la vida/el cuerpo y la salud,aborto,15,20101,ancash
2019,contra la vida/el cuerpo y la salud,aborto,1,20101,ancash
2019,contra la vida/el cuerpo y la salud,aborto,2,20101,ancash
2019,contra la vida/el cuerpo y la salud,aborto,2,20101,ancash
2019,contra la vida/el cuerpo y la salud,aborto,7,20101,ancash
2019,contra la vida/el cuerpo y la salud,contra la vida/el cuerpo y la salud (sin especificar delito subgenérico),61,20101,ancash
2019,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,10,20101,ancash
2019,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,6,20101,ancash
2019,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,4,20101,ancash
2019,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,4,20101,ancash
2019,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,1,20101,ancash
2019,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,3,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,84,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,2,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,9,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,66,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,2,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,6,20101,ancash
2019,contra la vida/el cuerpo y la salud,homicidio,222,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,159,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,1139,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,19,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,306,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,19,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,1952,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,6,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,4427,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,1,20101,ancash
2019,contra la vida/el cuerpo y la salud,lesiones,456,20101,ancash
2019,contra la voluntad popular,delitos contra el derecho al sufragio,1,20101,ancash
2019,contra la voluntad popular,delitos contra el derecho al sufragio,2,20101,ancash
2019,contra la voluntad popular,delitos contra el derecho al sufragio,1,20101,ancash
2019,contra la voluntad popular,delitos contra el derecho al sufragio,2,20101,ancash
2019,contra los derechos intelectuales,contra la propiedad industrial,1,20101,ancash
2019,contra los derechos intelectuales,contra la propiedad industrial,1,20101,ancash
2019,contra los derechos intelectuales,contra los derechos de autor y conexos,1,20101,ancash
2019,delitos tributarios,defraudacion tributaria,1,20101,ancash
2019,contra el orden financiero y monetario,lavado de activos,5,20101,ancash
2019,contra el orden financiero y monetario,lavado de activos,1,20101,ancash
2019,contra el orden financiero y monetario,lavado de activos,18,20101,ancash
2019,delitos tributarios,contrabando (d.aduan.),1,20101,ancash
2019,delitos tributarios,contrabando (d.aduan.),1,20101,ancash
2019,delitos tributarios,receptación aduanera,2,20101,ancash
2019,delitos ambientales,delitos ambientales (sin especificar delito subgenérico),1,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,6,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,1,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,19,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,7,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,4,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,2,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,1,20101,ancash
2019,delitos ambientales,delitos contra los recursos naturales,7,20101,ancash
2019,delitos ambientales,delitos de contaminacion,10,20101,ancash
2019,delitos ambientales,delitos de contaminacion,1,20101,ancash
2019,delitos ambientales,delitos de contaminacion,2,20101,ancash
2019,delitos ambientales,delitos de contaminacion,30,20101,ancash
2019,delitos ambientales,delitos de contaminacion,1,20101,ancash
2019,delitos ambientales,delitos de contaminacion,1,20101,ancash
2019,delitos ambientales,delitos de contaminacion,2,20101,ancash
2019,delitos ambientales,delitos de contaminacion,1,20101,ancash
2019,delitos ambientales,responsabilidad funcional e información falsa,3,20101,ancash
2019,delitos tributarios,elaborac. y comerc. clandest. de productos,2,20101,ancash
2019,contra la voluntad popular,delitos contra el derecho al sufragio,1,20101,ancash
2019,contra la seguridad publica,delitos contra datos y sistemas informaticos,1,20101,ancash
2019,contra la seguridad publica,delitos contra datos y sistemas informaticos,3,20101,ancash
2019,contra el patrimonio,delitos informaticos contra el patrimonio,5,20101,ancash
2019,contra el patrimonio,delitos informaticos contra el patrimonio,2,20101,ancash
2019,contra la fe publica,delitos informaticos contra la fe publica,6,20101,ancash
2019,contra la fe publica,delitos informaticos contra la fe publica,1,20101,ancash
2019,contra la dignidad humana,delitos informaticos contra la indemnidad y libertad sexuales,1,20101,ancash
contra la dignidad humana,contra la dignidad humana,delitos informaticos contra la intimidad y el secreto de las comunicaciones,contra la dignidad humana,contra la dignidad humana,contra la dignidad humana
contra la seguridad publica,contra la seguridad publica,"ley nº 30096, ley de delitos informaticos (sin especificar delito subgenérico)",contra la seguridad publica,contra la seguridad publica,contra la seguridad publica
2019,contra el honor,contra el honor (sin especificar delito subgenérico),1,30101,apurimac
2019,contra el honor,"injuria,calumnia y difamacion",2,30101,apurimac
2019,contra el honor,"injuria,calumnia y difamacion",4,30101,apurimac
2019,contra el honor,"injuria,calumnia y difamacion",3,30101,apurimac
2019,contra el honor,"injuria,calumnia y difamacion",2,30101,apurimac
2019,contra el orden economico,"acaparamiento, especulacion, adulteracion",1,30101,apurimac
2019,contra el orden financiero y monetario,contra el orden financiero y monetario (sin especificar delito subgenérico),1,30101,apurimac
2019,contra el orden financiero y monetario,delitos financieros,1,30101,apurimac
2019,contra el orden financiero y monetario,delitos financieros,1,30101,apurimac
2019,contra el orden financiero y monetario,delitos monetarios,1,30101,apurimac
2019,contra el orden financiero y monetario,delitos monetarios,5,30101,apurimac
2019,contra el orden financiero y monetario,delitos monetarios,9,30101,apurimac
2019,contra el patrimonio,abigeato,91,30101,apurimac
2019,contra el patrimonio,abigeato,1,30101,apurimac
2019,contra el patrimonio,abigeato,3,30101,apurimac
2019,contra el patrimonio,abigeato,52,30101,apurimac
2019,contra el patrimonio,apropiacion ilicita,69,30101,apurimac
2019,contra el patrimonio,apropiacion ilicita,1,30101,apurimac
2019,contra el patrimonio,apropiacion ilicita,1,30101,apurimac
2019,contra el patrimonio,apropiacion ilicita,19,30101,apurimac
2019,contra el patrimonio,contra el patrimonio (sin especificar delito subgenérico),34,30101,apurimac
2019,contra el patrimonio,daños,234,30101,apurimac
2019,contra el patrimonio,daños,85,30101,apurimac
2019,contra el patrimonio,daños,3,30101,apurimac
2019,contra el patrimonio,daños,4,30101,apurimac
2019,contra el patrimonio,daños,191,30101,apurimac
2019,contra el patrimonio,estafa y otras defraudaciones,206,30101,apurimac
2019,contra el patrimonio,estafa y otras defraudaciones,11,30101,apurimac
2019,contra el patrimonio,estafa y otras defraudaciones,12,30101,apurimac
2019,contra el patrimonio,estafa y otras defraudaciones,18,30101,apurimac
2019,contra el patrimonio,extorsion,12,30101,apurimac
2019,contra el patrimonio,extorsion,4,30101,apurimac
2019,contra el patrimonio,extorsion,2,30101,apurimac
2019,contra el patrimonio,fraude en la administr. de pers. jurid.,12,30101,apurimac
2019,contra el patrimonio,fraude en la administr. de pers. jurid.,1,30101,apurimac
2019,contra el patrimonio,hurto,466,30101,apurimac
2019,contra el patrimonio,hurto,484,30101,apurimac
2019,contra el patrimonio,hurto,470,30101,apurimac
2019,contra el patrimonio,receptacion,42,30101,apurimac
2019,contra el patrimonio,receptacion,6,30101,apurimac
2019,contra el patrimonio,receptacion,24,30101,apurimac
2019,contra el patrimonio,robo,15,30101,apurimac
2019,contra el patrimonio,robo,140,30101,apurimac
2019,contra el patrimonio,robo,201,30101,apurimac
2019,contra el patrimonio,usurpacion,283,30101,apurimac
